sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
18.2263963963964,0,3,[7.69251992e-04 6.35947735e-03 4.61386177e-02 1.00000000e+00],[1.],"[1.0, 0.04613861765286964, 0.006359477351597303, 0.0007692519924552273]",,,,,,,
18.2263963963964,1,0,[1.],[-0.04613862  1.        ],"[1.0, 0.04613861765286964, 0.002128772038917694, 9.82185991737432e-05]",(21.673817961423122+0j),(-21.673817961423122+0j),[1],,,0j,[0.]
18.2263963963964,1,1,[-0.09169554  1.        ],[-0.13783415  1.        ],"[1.0, 0.04613861765286964, 0.006359477351597303, 0.0008765531834906123]",(7.255095836025118+0j),(-2.4285714535203584+0j),[1],,,(0.6652599071867105+0j),[0.66525991]
18.2263963963964,1,2,[ 7.78480424e-04 -7.48228938e-02  1.00000000e+00],[-0.12096151  1.        ],"[1.0, 0.04613861765286964, 0.006359477351597303, 0.0007692519924552273]",(8.267092466409755+0j),(-3.5931869237500202+0j),[1],,,(0.5121575759996517+0j),[-0.00643577  0.56536268]
18.2263963963964,2,0,[1.],[-0.00423071 -0.04613862  1.        ],"[1.0, 0.04613861765286964, 0.006359477351597303, 0.0004886163888211209]",(10.85976033935069+0j),(-7.244932593233119+0j),[1],(-21.765416546269705+0j),(7.244932593233119+0j),(0.22206569541777219+0j),[0.]
18.2263963963964,2,1,[-0.06633305  1.        ],[-0.00117019 -0.11247167  1.        ],"[1.0, 0.04613861765286964, 0.006359477351597302, 0.0007692519924552271]",(8.192774443598692+0j),(-3.4680026982441894+0j),[1],(-104.30680821921936+0j),(60.15372005112882+0j),(0.5347017173514376+0j),[0.]
18.2263963963964,3,0,[1.],[-2.80635604e-04 -4.23070531e-03 -4.61386177e-02  1.00000000e+00],"[1.0, 0.04613861765286964, 0.006359477351597303, 0.0007692519924552274]",(9.194416534231449+0j),(-5.1253434469339245-0j),[1],(-12.134928459945588+15.50155653583177j),(2.562671723466962-3.5261045670028373j),(0.15724115752197554+0j),[0.]
18.326486486486488,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.326486486486488,0,1,[0.04591008 1.        ],[1.],"[1.0, 0.04591008045677087, 0.0, 0.0]",,,,,,,
18.326486486486488,0,2,[0.00629826 0.04591008 1.        ],[1.],"[1.0, 0.04591008045677087, 0.006298263906637868, 0.0]",,,,,,,
18.326486486486488,0,3,[7.58381476e-04 6.29826391e-03 4.59100805e-02 1.00000000e+00],[1.],"[1.0, 0.04591008045677087, 0.006298263906637868, 0.000758381475924975]",,,,,,,
18.326486486486488,1,0,[1.],[-0.04591008  1.        ],"[1.0, 0.04591008045677087, 0.0021077354875471744, 9.676630581488195e-05]",(21.78170872389571+0j),(-21.78170872389571+0j),[1],,,0j,[0.]
18.326486486486488,1,1,[-0.09127687  1.        ],[-0.13718695  1.        ],"[1.0, 0.04591008045677086, 0.006298263906637867, 0.0008640396148947935]",(7.289323079711744+0j),(-2.4393968184014505+0j),[1],,,(0.665346590935037+0j),[0.66534659]
18.326486486486488,1,2,[ 7.70176311e-04 -7.45011134e-02  1.00000000e+00],[-0.12041119  1.        ],"[1.0, 0.04591008045677088, 0.006298263906637869, 0.0007583814759249751]",(8.304875720963603+0j),(-3.6076156949872837+0j),[1],,,(0.5124828872549662+0j),[-0.00639622  0.56560269]
18.326486486486488,2,0,[1.],[-0.00419053 -0.04591008  1.        ],"[1.0, 0.04591008045677087, 0.006298263906637867, 0.000481541299568559]",(10.91240530382528+0j),(-7.279738611378447+0j),[1],(-21.86808341058131+0j),(7.279738611378447+0j),(0.22207535326278094+0j),[0.]
18.326486486486488,2,1,[-0.06606331  1.        ],[-0.00115756 -0.11197339  1.        ],"[1.0, 0.04591008045677088, 0.006298263906637869, 0.0007583814759249751]",(8.230414700600498+0j),(-3.4822518987012483+0j),[1],(-104.96295800687219+0j),(60.5535967402932+0j),(0.5349570853126071+0j),[0.]
18.326486486486488,3,0,[1.],[-2.76840176e-04 -4.19052842e-03 -4.59100805e-02  1.00000000e+00],"[1.0, 0.04591008045677087, 0.006298263906637867, 0.0007583814759249749]",(9.238030334049032+0j),(-5.1490081765783176-0j),[1],(-12.187512764164516+15.57169883793334j),(2.5745040882891588-3.5423333622272355j),(0.15725632401887105+0j),[0.]
18.426576576576572,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.426576576576572,0,1,[0.04568371 1.        ],[1.],"[1.0, 0.04568370735178207, 0.0, 0.0]",,,,,,,
18.426576576576572,0,2,[0.0062379  0.04568371 1.        ],[1.],"[1.0, 0.04568370735178207, 0.00623790212980177, 0.0]",,,,,,,
18.426576576576572,0,3,[7.47709681e-04 6.23790213e-03 4.56837074e-02 1.00000000e+00],[1.],"[1.0, 0.04568370735178207, 0.00623790212980177, 0.0007477096813912337]",,,,,,,
18.426576576576572,1,0,[1.],[-0.04568371  1.        ],"[1.0, 0.04568370735178207, 0.0020870011174032675, 9.534194829029305e-05]",(21.889642018315552+0j),(-21.889642018315552+0j),[1],,,0j,[0.]
18.426576576576572,1,1,[-0.09086174  1.        ],[-0.13654544  1.        ],"[1.0, 0.045683707351782066, 0.006237902129801769, 0.0008517571194770285]",(7.323569110442876+0j),(-2.4502303176340536+0j),[1],,,(0.6654322119879768+0j),[0.66543221]
18.426576576576572,1,2,[ 7.61998604e-04 -7.41818606e-02  1.00000000e+00],[-0.11986557  1.        ],"[1.0, 0.045683707351782066, 0.006237902129801769, 0.0007477096813912334]",(8.342679364797249+0j),(-3.6220564488654263+0j),[1],,,(0.5128048160992044+0j),[-0.00635711  0.56584015]
18.426576576576572,2,0,[1.],[-0.0041509  -0.04568371  1.        ],"[1.0, 0.04568370735178207, 0.00623790212980177, 0.00047459904248355126]",(10.965074867002667+0j),(-7.314561880859588+0j),[1],(-21.970807650156843+0j),(7.314561880859588+0j),(0.2220848910621636+0j),[0.]
18.426576576576572,2,1,[-0.06579551  1.        ],[-0.00114512 -0.11147921  1.        ],"[1.0, 0.045683707351782066, 0.006237902129801769, 0.0007477096813912335]",(8.268074881792204+0j),(-3.4965118869976+0j),[1],(-105.61977633482377+0j),(60.95390081523864+0j),(0.5352098592088074+0j),[0.]
18.426576576576572,3,0,[1.],[-2.73110639e-04 -4.15090101e-03 -4.56837074e-02  1.00000000e+00],"[1.0, 0.04568370735178207, 0.00623790212980177, 0.0007477096813912337]",(9.281665889956443+0j),(-5.172686280474707-0j),[1],(-12.240135976526549+15.641885226740401j),(2.5863431402373536-3.558571349684124j),(0.15727131795892077+0j),[0.]
18.526666666666667,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.526666666666667,0,1,[0.04545947 1.        ],[1.],"[1.0, 0.04545946882630925, 0.0, 0.0]",,,,,,,
18.526666666666667,0,2,[0.00617838 0.04545947 1.        ],[1.],"[1.0, 0.04545946882630925, 0.006178376744448306, 0.0]",,,,,,,
18.526666666666667,0,3,[7.37232006e-04 6.17837674e-03 4.54594688e-02 1.00000000e+00],[1.],"[1.0, 0.04545946882630925, 0.006178376744448306, 0.000737232005557829]",,,,,,,
18.526666666666667,1,0,[1.],[-0.04545947  1.        ],"[1.0, 0.04545946882630925, 0.0020665633059701828, 9.394487018534612e-05]",(21.997617346141517+0j),(-21.997617346141517+0j),[1],,,0j,[0.]
18.526666666666667,1,1,[-0.0904501  1.       ],[-0.13590957  1.        ],"[1.0, 0.045459468826309246, 0.006178376744448305, 0.0008397005108481988]",(7.3578337331334955+0j),(-2.461071869401037+0j),[1],,,(0.6655167867794513+0j),[0.66551679]
18.526666666666667,1,2,[ 7.53946225e-04 -7.38650781e-02  1.00000000e+00],[-0.11932455  1.        ],"[1.0, 0.045459468826309246, 0.006178376744448305, 0.000737232005557829]",(8.38050531972417+0j),(-3.636511835879976+0j),[1],,,(0.5131230661649804+0j),[-0.00631845  0.56607487]
18.526666666666667,2,0,[1.],[-0.00411181 -0.04545947  1.        ],"[1.0, 0.04545946882630925, 0.006178376744448306, 0.00046778657983753756]",(11.017768760514615+0j),(-7.349402216153712+0j),[1],(-22.07358865761939+0j),(7.349402216153712+0j),(0.22209431070743121+0j),[0.]
18.526666666666667,2,1,[-0.06552958  1.        ],[-0.00113287 -0.11098905  1.        ],"[1.0, 0.04545946882630926, 0.006178376744448307, 0.0007372320055578293]",(8.305756599382661+0j),(-3.510784746910838+0j),[1],(-106.27703841610679+0j),(61.354483685107645+0j),(0.5354598277761828+0j),[0.]
18.526666666666667,3,0,[1.],[-2.69445426e-04 -4.11181344e-03 -4.54594688e-02  1.00000000e+00],"[1.0, 0.04545946882630925, 0.006178376744448306, 0.0007372320055578293]",(9.325323759909015+0j),(-5.196378441073661-0j),[1],(-12.292803359414155+15.71211850853707j),(2.59818922053683-3.574819323002298j),(0.1572861296904956+0j),[0.]
18.626756756756755,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.626756756756755,0,1,[0.04523734 1.        ],[1.],"[1.0, 0.045237335885778426, 0.0, 0.0]",,,,,,,
18.626756756756755,0,2,[0.00611967 0.04523734 1.        ],[1.],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.0]",,,,,,,
18.626756756756755,0,3,[7.26944158e-04 6.11967281e-03 4.52373359e-02 1.00000000e+00],[1.],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.0007269441576542209]",,,,,,,
18.626756756756755,1,0,[1.],[-0.04523734  1.        ],"[1.0, 0.045237335885778426, 0.0020464165580427367, 9.257443319839787e-05]",(22.10563421605862+0j),(-22.10563421605862+0j),[1],,,0j,[0.]
18.626756756756755,1,1,[-0.09004191  1.        ],[-0.13527925  1.        ],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.0008278647385370776]",(7.392116755953989+0j),(-2.471921393413815+0j),[1],,,(0.6656003314040186+0j),[0.66560033]
18.626756756756755,1,2,[ 7.46016717e-04 -7.35507400e-02  1.00000000e+00],[-0.11878808  1.        ],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.0007269441576542207]",(8.418353378271858+0j),(-3.650981728007497+0j),[1],,,(0.5134376901903178+0j),[-0.00628023  0.56630691]
18.626756756756755,2,0,[1.],[-0.00407326 -0.04523734  1.        ],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.00046110095521979724]",(11.07048672018511+0j),(-7.384259434714438+0j),[1],(-22.17642583587191+0j),(7.384259434714438+0j),(0.2221036140502963+0j),[0.]
18.626756756756755,2,1,[-0.06526552  1.        ],[-0.00112082 -0.11050286  1.        ],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.0007269441576542207]",(8.343459653167283+0j),(-3.525070370350002+0j),[1],(-106.93473560659196+0j),(61.75533956254052+0j),(0.5357070296198311+0j),[0.]
18.626756756756755,3,0,[1.],[-2.65843202e-04 -4.07325625e-03 -4.52373359e-02  1.00000000e+00],"[1.0, 0.045237335885778426, 0.0061196728054034, 0.0007269441576542209]",(9.369003715005467+0j),(-5.220084518365577-0j),[1],(-12.345514458277103+15.782398215239452j),(2.610042259182788-3.591077179597085j),(0.15730076204566845+0j),[0.]
18.726846846846847,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.726846846846847,0,1,[0.04501728 1.        ],[1.],"[1.0, 0.045017280041693884, 0.0, 0.0]",,,,,,,
18.726846846846847,0,2,[0.00606178 0.04501728 1.        ],[1.],"[1.0, 0.045017280041693884, 0.006061775693382863, 0.0]",,,,,,,
18.726846846846847,0,3,[7.16841958e-04 6.06177569e-03 4.50172800e-02 1.00000000e+00],[1.],"[1.0, 0.045017280041693884, 0.006061775693382863, 0.0007168419579196332]",,,,,,,
18.726846846846847,1,0,[1.],[-0.04501728  1.        ],"[1.0, 0.045017280041693884, 0.0020265555023522906, 9.12300165694287e-05]",(22.213692143857312+0j),(-22.213692143857312+0j),[1],,,0j,[0.]
18.726846846846847,1,1,[-0.08963714  1.        ],[-0.13465442  1.        ],"[1.0, 0.04501728004169389, 0.006061775693382863, 0.0008162448846943856]",(7.4264179868673645+0j),(-2.482778808606028+0j),[1],,,(0.6656828617785192+0j),[0.66568286]
18.726846846846847,1,2,[ 7.38207683e-04 -7.32388208e-02  1.00000000e+00],[-0.1182561  1.       ],"[1.0, 0.04501728004169389, 0.006061775693382864, 0.0007168419579196336]",(8.456223336835512+0j),(-3.665466001861541+0j),[1],,,(0.5137487394594098+0j),[-0.00624245  0.56653628]
18.726846846846847,2,0,[1.],[-0.00403522 -0.04501728  1.        ],"[1.0, 0.045017280041693884, 0.006061775693382863, 0.00045453929130847025]",(11.123228483407114+0j),(-7.419133354649767+0j),[1],(-22.279318587673945+0j),(7.419133354649767+0j),(0.22211280292073995+0j),[0.]
18.726846846846847,2,1,[-0.06500331  1.        ],[-0.00110895 -0.11002059  1.        ],"[1.0, 0.04501728004169389, 0.006061775693382864, 0.0007168419579196334]",(8.38118384612067+0j),(-3.539368652480284+0j),[1],(-107.59285895092911+0j),(62.15646247122248+0j),(0.5359515023546602+0j),[0.]
18.726846846846847,3,0,[1.],[-2.62302667e-04 -4.03522019e-03 -4.50172800e-02  1.00000000e+00],"[1.0, 0.045017280041693884, 0.006061775693382863, 0.0007168419579196332]",(9.412705528550456+0j),(-5.243804373900561-0j),[1],(-12.398268830482001+15.852723884414452j),(2.62190218695028-3.6073448189989694j),(0.15731521778786622+0j),[0.]
18.826936936936935,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.826936936936935,0,1,[0.04479927 1.        ],[1.],"[1.0, 0.044799273300966114, 0.0, 0.0]",,,,,,,
18.826936936936935,0,2,[0.00600467 0.04479927 1.        ],[1.],"[1.0, 0.044799273300966114, 0.006004671102389425, 0.0]",,,,,,,
18.826936936936935,0,3,[7.06921336e-04 6.00467110e-03 4.47992733e-02 1.00000000e+00],[1.],"[1.0, 0.044799273300966114, 0.006004671102389425, 0.0007069213359197126]",,,,,,,
18.826936936936935,1,0,[1.],[-0.04479927  1.        ],"[1.0, 0.044799273300966114, 0.002006974888294655, 8.991101652888819e-05]",(22.321790652314768+0j),(-22.321790652314768+0j),[1],,,0j,[0.]
18.826936936936935,1,1,[-0.08923574  1.        ],[-0.13403501  1.        ],"[1.0, 0.044799273300966114, 0.006004671102389424, 0.0008048361589627182]",(7.460737238903768+0j),(-2.4936440366710992+0j),[1],,,(0.6657643934076548+0j),[0.66576439]
18.826936936936935,1,2,[ 7.30516767e-04 -7.29292957e-02  1.00000000e+00],[-0.11772857  1.        ],"[1.0, 0.044799273300966114, 0.006004671102389425, 0.0007069213359197126]",(8.494114970482933+0j),(-3.6799645033405066+0j),[1],,,(0.5140562684578444+0j),[-0.00620509  0.56676305]
18.826936936936935,2,0,[1.],[-0.0039977  -0.04479927  1.        ],"[1.0, 0.044799273300966114, 0.006004671102389425, 0.0004480987870678264]",(11.175993793065594+0j),(-7.454023798225119+0j),[1],(-22.382266331488168+0j),(7.454023798225119+0j),(0.22212187910097256+0j),[0.]
18.826936936936935,2,1,[-0.06474293  1.        ],[-0.00109726 -0.1095422   1.        ],"[1.0, 0.044799273300966114, 0.006004671102389425, 0.0007069213359197126]",(8.418928963676354+0j),(-3.553679464571439+0j),[1],(-108.25140235099695+0j),(62.55784831276304+0j),(0.5361932858837722+0j),[0.]
18.826936936936935,3,0,[1.],[-2.58822549e-04 -3.99769621e-03 -4.47992733e-02  1.00000000e+00],"[1.0, 0.044799273300966114, 0.006004671102389425, 0.0007069213359197126]",(9.456428969231146+0j),(-5.267537862577837-0j),[1],(-12.451065974619421+15.923095025702926j),(2.633768931288919-3.623622132025527j),(0.15732949976917257+0j),[0.]
18.927027027027027,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
18.927027027027027,0,1,[0.04458329 1.        ],[1.],"[1.0, 0.044583288155500944, 0.0, 0.0]",,,,,,,
18.927027027027027,0,2,[0.00594835 0.04458329 1.        ],[1.],"[1.0, 0.044583288155500944, 0.00594834503482146, 0.0]",,,,,,,
18.927027027027027,0,3,[6.97178317e-04 5.94834503e-03 4.45832882e-02 1.00000000e+00],[1.],"[1.0, 0.044583288155500944, 0.00594834503482146, 0.0006971783166209103]",,,,,,,
18.927027027027027,1,0,[1.],[-0.04458329  1.        ],"[1.0, 0.044583288155500944, 0.001987669582756431, 8.86168457659543e-05]",(22.429929271078546+0j),(-22.429929271078546+0j),[1],,,0j,[0.]
18.927027027027027,1,1,[-0.08883767  1.        ],[-0.13342096  1.        ],"[1.0, 0.044583288155500944, 0.00594834503482146, 0.0007936338955052909]",(7.495074326474257+0j),(-2.504516999605871+0j),[1],,,(0.665844941555901+0j),[0.66584494]
18.927027027027027,1,2,[ 7.22941733e-04 -7.26221383e-02  1.00000000e+00],[-0.11720543  1.        ],"[1.0, 0.044583288155500944, 0.005948345034821459, 0.0006971783166209103]",(8.532028166985956+0j),(-3.6944772236459333+0j),[1],,,(0.5143603131275833+0j),[-0.00616816  0.56698722]
18.927027027027027,2,0,[1.],[-0.00396068 -0.04458329  1.        ],"[1.0, 0.044583288155500944, 0.00594834503482146, 0.0004417767157056226]",(11.228782394748011+0j),(-7.488930589392785+0j),[1],(-22.485268490385053+0j),(7.488930589392785+0j),(0.22213084434464062+0j),[0.]
18.927027027027027,2,1,[-0.06448435  1.        ],[-0.00108575 -0.10906764  1.        ],"[1.0, 0.044583288155500944, 0.00594834503482146, 0.0006971783166209105]",(8.456694887491134+0j),(-3.568002792657299+0j),[1],(-108.91034835557672+0j),(62.95948548871721+0j),(0.536432406824186+0j),[0.]
18.927027027027027,3,0,[1.],[-2.55401601e-04 -3.96067545e-03 -4.45832882e-02  1.00000000e+00],"[1.0, 0.044583288155500944, 0.00594834503482146, 0.0006971783166209103]",(9.500173849021294+0j),(-5.291284883339641-0j),[1],(-12.503905690468011+15.993511323048617j),(2.6456424416698203-3.6399090570972077j),(0.15734361016020423+0j),[0.]
19.027117117117122,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
19.027117117117122,0,1,[0.0443693 1.       ],[1.],"[1.0, 0.04436929757204352, 0.0, 0.0]",,,,,,,
19.027117117117122,0,2,[0.00589278 0.0443693  1.        ],[1.],"[1.0, 0.04436929757204352, 0.005892783792960639, 0.0]",,,,,,,
19.027117117117122,0,3,[6.87609043e-04 5.89278379e-03 4.43692976e-02 1.00000000e+00],[1.],"[1.0, 0.04436929757204352, 0.005892783792960639, 0.0006876090434601661]",,,,,,,
19.027117117117122,1,0,[1.],[-0.0443693  1.       ],"[1.0, 0.04436929757204352, 0.001968634567036547, 8.734693291545562e-05]",(22.53810753655217+0j),(-22.53810753655217+0j),[1],,,0j,[0.]
19.027117117117122,1,1,[-0.0884429  1.       ],[-0.13281219  1.        ],"[1.0, 0.044369297572043526, 0.005892783792960641, 0.0007826335491157127]",(7.529429066283728+0j),(-2.51539762033059+0j),[1],,,(0.6659245212104634+0j),[0.66592452]
19.027117117117122,1,2,[ 7.15480275e-04 -7.23173259e-02  1.00000000e+00],[-0.11668662  1.        ],"[1.0, 0.044369297572043526, 0.00589278379296064, 0.0006876090434601662]",(8.569962610304172+0j),(-3.7090038875113804+0j),[1],,,(0.5146609413217793+0j),[-0.00613164  0.56720886]
19.027117117117122,2,0,[1.],[-0.00392415 -0.0443693   1.        ],"[1.0, 0.04436929757204352, 0.00589278379296064, 0.0004355704223597162]",(11.281594037400774+0j),(-7.523853554387723+0j),[1],(-22.58832449477655+0j),(7.523853554387723+0j),(0.22213970037276182+0j),[0.]
19.027117117117122,2,1,[-0.06422758  1.        ],[-0.00107442 -0.10859688  1.        ],"[1.0, 0.04436929757204351, 0.0058927837929606385, 0.0006876090434601657]",(8.494481325662012+0j),(-3.582338412002442+0j),[1],(-109.56970087446015+0j),(63.36137652999459+0j),(0.5366689147314403+0j),[0.]
19.027117117117122,3,0,[1.],[-2.52038621e-04 -3.92414923e-03 -4.43692976e-02  1.00000000e+00],"[1.0, 0.04436929757204352, 0.00589278379296064, 0.0006876090434601661]",(9.543939906266974+0j),(-5.315045257198832-0j),[1],(-12.556787233894841+16.0639721495594j),(2.657522628599416-3.6562054476104278j),(0.15735755225251669+0j),[0.]
19.127207207207206,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
19.127207207207206,0,1,[0.04415727 1.        ],[1.],"[1.0, 0.04415727498226946, 0.0, 0.0]",,,,,,,
19.127207207207206,0,2,[0.00583797 0.04415727 1.        ],[1.],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.0]",,,,,,,
19.127207207207206,0,3,[6.78209745e-04 5.83797397e-03 4.41572750e-02 1.00000000e+00],[1.],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.0006782097445067959]",,,,,,,
19.127207207207206,1,0,[1.],[-0.04415727  1.        ],"[1.0, 0.04415727498226946, 0.00194986493385976, 8.610072206273007e-05]",(22.646324991782933+0j),(-22.646324991782933+0j),[1],,,0j,[0.]
19.127207207207206,1,1,[-0.08805138  1.        ],[-0.13220866  1.        ],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.000771830691676462]",(7.56380127724231+0j),(-2.526285822638819+0j),[1],,,(0.6660031470895704+0j),[0.66600315]
19.127207207207206,1,2,[ 7.08130240e-04 -7.20148333e-02  1.00000000e+00],[-0.11617211  1.        ],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.0006782097445067959]",(8.607918153347532+0j),(-3.723544437675178+0j),[1],,,(0.514958193530517+0j),[-0.00609553  0.56742799]
19.127207207207206,2,0,[1.],[-0.00388811 -0.04415727  1.        ],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.00042947732193650685]",(11.334428473235857+0j),(-7.558792521655907+0j),[1],(-22.691433782138784+0j),(7.558792521655907+0j),(0.22214844887470675+0j),[0.]
19.127207207207206,2,1,[-0.06397259  1.        ],[-0.00106325 -0.10812987  1.        ],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.0006782097445067959]",(8.53228813059556+0j),(-3.596686270272829+0j),[1],(-110.22944675817439+0j),(63.763512689065266+0j),(0.5369028395281106+0j),[0.]
19.127207207207206,3,0,[1.],[-2.48732423e-04 -3.88810904e-03 -4.41572750e-02  1.00000000e+00],"[1.0, 0.04415727498226946, 0.00583797397151724, 0.0006782097445067959]",(9.58772694381984+0j),(-5.338818871165134-0j),[1],(-12.609710311416212+16.134477139805625j),(2.6694094355825673-3.6725112280640633j),(0.15737132834033182+0j),[0.]
