sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
0.34304692863149194,0,2,[0.12993728 0.23531399 1.        ],[1.],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.0]",,,,,,,
0.34304692863149194,0,3,[0.05814447 0.12993728 0.23531399 1.        ],[1.],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.058144468517570824]",,,,,,,
0.34304692863149194,1,0,[1.],[-0.23531399  1.        ],"[1.0, 0.2353139902214964, 0.05537267399396251, 0.013029964866753401]",(4.249641081937881+0j),(-4.249641081937881+0j),[1],,,0j,[]
0.34304692863149194,1,1,[-0.31687283  1.        ],[-0.55218682  1.        ],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.07174965671191479]",(1.8109812770668101+0j),(-0.7717482777136033+0j),[1],,,(0.5738507694769877+0j),[0.57385077]
0.34304692863149194,1,2,[ 0.02463874 -0.21216703  1.        ],[-0.44748102  1.        ],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.058144468517570824]",(2.234731665007524+0j),(-1.4501400136607225+0j),[1],,,(0.2280433665942+0j),[-0.05506097  0.35108987]
0.34304692863149194,2,0,[1.],[-0.07456461 -0.23531399  1.        ],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.048122157129392135]",(2.409688186110825+0j),(-1.6816079935292232+0j),[1],(-5.5655282988937245+0j),(1.6816079935292232+0j),(0.21085421275912408+0j),[]
0.34304692863149194,2,1,[-0.1344111  1.       ],[-0.0429358  -0.36972509  1.        ],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.058144468517570824]",(2.1619314977471555+0j),(-1.277360694360068+0j),[1],(-10.77304627873703+0j),(4.407874260418958+0j),(0.3407716918101307+0j),[]
0.34304692863149194,3,0,[1.],[-0.01002231 -0.07456461 -0.23531399  1.        ],"[1.0, 0.2353139902214964, 0.12993728494124862, 0.058144468517570824]",(2.2206494370833005+0j),(-1.3990978299836687-0j),[1],(-4.830255583752799+4.647607316039965j),(0.6995489149918342-1.0612886635265717j),(0.1383276256496047+0j),[]
0.3764935806792469,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.3764935806792469,0,1,[0.23395537 1.        ],[1.],"[1.0, 0.2339553705323113, 0.0, 0.0]",,,,,,,
0.3764935806792469,0,2,[0.12863431 0.23395537 1.        ],[1.],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.0]",,,,,,,
0.3764935806792469,0,3,[0.05733269 0.12863431 0.23395537 1.        ],[1.],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.05733268640284742]",,,,,,,
0.3764935806792469,1,0,[1.],[-0.23395537  1.        ],"[1.0, 0.2339553705323113, 0.054735115400911076, 0.01280557420474897]",(4.274319489758801+0j),(-4.274319489758801+0j),[1],,,0j,[]
0.3764935806792469,1,1,[-0.31586876  1.        ],[-0.54982413  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.07072624734810462]",(1.8187633819072804+0j),(-0.7739010261849828+0j),[1],,,(0.5744905390752826+0j),[0.57449054]
0.3764935806792469,1,2,[ 0.02435972 -0.21174754  1.        ],[-0.44570291  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.05733268640284742]",(2.2436469819781713+0j),(-1.4528487162037573+0j),[1],,,(0.22983544540808537+0j),[-0.05465461  0.35246109]
0.3764935806792469,2,0,[1.],[-0.07389919 -0.23395537  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.04738380055989147]",(2.421765531015284+0j),(-1.6895076576740862+0j),[1],(-5.587637304699873+0j),(1.6895076576740862+0j),(0.2109405273187549+0j),[]
0.3764935806792469,2,1,[-0.1346278  1.       ],[-0.0424023  -0.36858317  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.05733268640284742]",(2.1709162168510465+0j),(-1.2805340708276833+0j),[1],(-10.863444705079376+0j),(4.455546066049948+0j),(0.3418308034230857+0j),[]
0.3764935806792469,3,0,[1.],[-0.00994889 -0.07389919 -0.23395537  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.05733268640284742]",(2.230642345254249+0j),(-1.4041972270900156-0j),[1],(-4.829264350890683+4.662474096285097j),(0.7020986135450079-1.0631159767879133j),(0.13849357665910147+0j),[]
0.41320124001153385,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.41320124001153385,0,1,[0.23247855 1.        ],[1.],"[1.0, 0.2324785498977976, 0.0, 0.0]",,,,,,,
0.41320124001153385,0,2,[0.12722366 0.23247855 1.        ],[1.],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.0]",,,,,,,
0.41320124001153385,0,3,[0.05645733 0.12722366 0.23247855 1.        ],[1.],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]",,,,,,,
0.41320124001153385,1,0,[1.],[-0.23247855  1.        ],"[1.0, 0.2324785498977976, 0.054046276162582764, 0.012564599909653145]",(4.301472116200057+0j),(-4.301472116200057+0j),[1],,,0j,[]
0.41320124001153385,1,1,[-0.31477046  1.        ],[-0.54724901  1.        ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.06962301924426169]",(1.8273217251574967+0j),(-0.7762702156447666+0j),[1],,,(0.5751868951386434+0j),[0.5751869]
0.41320124001153385,1,2,[ 0.02405795 -0.21128585  1.        ],[-0.4437644  1.       ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]",(2.2534479924401007+0j),(-1.4558294101454576+0j),[1],,,(0.23178778737606742+0j),[-0.05421334  0.35395473]
0.41320124001153385,2,0,[1.],[-0.07317738 -0.23247855  1.        ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.04658894204030045]",(2.4350502384059642+0j),(-1.698197263482264+0j),[1],(-5.61196845507889+0j),(1.698197263482264+0j),(0.2110343380781734+0j),[]
0.41320124001153385,2,1,[-0.13485571  1.        ],[-0.04182632 -0.36733426  1.        ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]",(2.180792959171368+0j),(-1.284020887164147+0j),[1],(-10.963163965911674+0j),(4.508203873329248+0j),(0.34298681127949343+0j),[]
0.41320124001153385,3,0,[1.],[-0.00986839 -0.07317738 -0.23247855  1.        ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]",(2.2416334208584834+0j),(-1.4098091808346291-0j),[1],(-4.828483255673699+4.678785644106597j),(0.7049045904173146-1.065181882472237j),(0.1386734878583721+0j),[]
0.4534878508128584,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.4534878508128584,0,1,[0.2308747 1.       ],[1.],"[1.0, 0.23087470064933505, 0.0, 0.0]",,,,,,,
0.4534878508128584,0,2,[0.12569839 0.2308747  1.        ],[1.],"[1.0, 0.23087470064933505, 0.125698392253973, 0.0]",,,,,,,
0.4534878508128584,0,3,[0.05551499 0.12569839 0.2308747  1.        ],[1.],"[1.0, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]",,,,,,,
0.4534878508128584,1,0,[1.],[-0.2308747  1.       ],"[1.0, 0.23087470064933505, 0.05330312739992007, 0.012306343582129916]",(4.331353748104492+0j),(-4.331353748104492+0j),[1],,,0j,[]
0.4534878508128584,1,1,[-0.3135695  1.       ],[-0.5444442  1.       ],"[1.0, 0.23087470064933502, 0.12569839225397297, 0.06843576091618492]",(1.836735510370362+0j),(-0.7788782748423269+0j),[1],,,(0.5759442388712391+0j),[0.57594424]
0.4534878508128584,1,2,[ 0.02373204 -0.21077764  1.        ],[-0.44165234  1.        ],"[1.0, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]",(2.2642243828748487+0j),(-1.4591102608985551+0j),[1],,,(0.2339132006213811+0j),[-0.05373466  0.35558054]
0.4534878508128584,2,0,[1.],[-0.07239526 -0.2308747   1.        ],"[1.0, 0.23087470064933505, 0.125698392253973, 0.045734813785347515]",(2.4496659868281108+0j),(-1.7077577765466025+0j),[1],(-5.638751642012505+0j),(1.7077577765466025+0j),(0.21113620177787368+0j),[]
0.4534878508128584,2,1,[-0.13509413  1.        ],[-0.04120545 -0.36596883  1.        ],"[1.0, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]",(2.191651933918636+0j),(-1.2878525812972295+0j),[1],(-11.073216236172575+0j),(4.566402862974482+0j),(0.3442478888158511+0j),[]
0.4534878508128584,3,0,[1.],[-0.00978018 -0.07239526 -0.2308747   1.        ],"[1.0, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]",(2.2537247608196447+0j),(-1.415986718417459-0j),[1],(-4.8279853911405635+4.696685438466138j),(0.7079933592087294-1.0675195997512446j),(0.13886831093220897+0j),[]
0.4977023564332112,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.4977023564332112,0,1,[0.22913462 1.        ],[1.],"[1.0, 0.2291346197108353, 0.0, 0.0]",,,,,,,
0.4977023564332112,0,2,[0.12405152 0.22913462 1.        ],[1.],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.0]",,,,,,,
0.4977023564332112,0,3,[0.05450238 0.12405152 0.22913462 1.        ],[1.],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.05450238306072711]",,,,,,,
0.4977023564332112,1,0,[1.],[-0.22913462  1.        ],"[1.0, 0.2291346197108353, 0.05250267395002911, 0.0120301802293419]",(4.364246665396902+0j),(-4.364246665396902+0j),[1],,,0j,[]
0.4977023564332112,1,1,[-0.31225683  1.        ],[-0.54139145  1.        ],"[1.0, 0.22913461971083526, 0.12405152330145927, 0.06716043369104556]",(1.847092350119814+0j),(-0.7817500731391084+0j),[1],,,(0.5767671967845034+0j),[0.5767672]
0.4977023564332112,1,2,[ 0.02338059 -0.21021817  1.        ],[-0.43935279  1.        ],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.05450238306072711]",(2.2760752160733926+0j),(-1.4627224636065894+0j),[1],,,(0.2362252337194296+0j),[-0.05321598  0.3573488 ]
0.4977023564332112,2,0,[1.],[-0.07154885 -0.22913462  1.        ],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.04481881700311749]",(2.4657496772744465+0j),(-1.718278825080323+0j),[1],(-5.6682417059775645+0j),(1.718278825080323+0j),(0.21124669846814445+0j),[]
0.4977023564332112,2,1,[-0.13534202  1.        ],[-0.04053731 -0.36447664  1.        ],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.05450238306072711]",(2.203592764724918+0j),(-1.2920638113412366+0j),[1],(-11.194733940515938+0j),(4.6307667530761325+0j),(0.3456227673015895+0j),[]
0.4977023564332112,3,0,[1.],[-0.00968357 -0.07154885 -0.22913462  1.        ],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.05450238306072711]",(2.2670293374330623+0j),(-1.4227886087815511-0j),[1],(-4.827858721608333+4.716332223589879j),(0.7113943043907756-1.0701669679347576j),(0.1390790213612127+0j),[]
0.5462277217684343,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.5462277217684343,0,1,[0.22724877 1.        ],[1.],"[1.0, 0.22724877187146764, 0.0, 0.0]",,,,,,,
0.5462277217684343,0,2,[0.12227608 0.22724877 1.        ],[1.],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.0]",,,,,,,
0.5462277217684343,0,3,[0.05341643 0.12227608 0.22724877 1.        ],[1.],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]",,,,,,,
0.5462277217684343,1,0,[1.],[-0.22724877  1.        ],"[1.0, 0.22724877187146764, 0.05164200431709034, 0.011735582058039809]",(4.4004638254573365+0j),(-4.4004638254573365+0j),[1],,,0j,[]
0.5462277217684343,1,1,[-0.31082268  1.        ],[-0.53807146  1.        ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.06579326700619488]",(1.858489220048071+0j),(-0.7849132087061111+0j),[1],,,(0.5776606072077142+0j),[0.57766061]
0.5462277217684343,1,2,[ 0.02300222 -0.20960223  1.        ],[-0.436851  1.      ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]",(2.2891100247209577+0j),(-1.466700703577702+0j),[1],,,(0.23873810804823284+0j),[-0.05265462  0.35927033]
0.5462277217684343,2,0,[1.],[-0.07063407 -0.22724877  1.        ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.04383859481639435]",(2.483452945806146+0j),(-1.729859692419246+0j),[1],(-5.700721350227219+0j),(1.729859692419246+0j),(0.21136642865214386+0j),[]
0.5462277217684343,2,1,[-0.1355979  1.       ],[-0.03981962 -0.36284667  1.        ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]",(2.2167255660587886+0j),(-1.296692862659788+0j),[1],(-11.32898450895129+0j),(4.701996676596924+0j),(0.3471207231336985+0j),[]
0.5462277217684343,3,0,[1.],[-0.00957783 -0.07063407 -0.22724877  1.        ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]",(2.2816722576891477+0j),(-1.4302800593970806-0j),[1],(-4.828208969954007+4.737901997576466j),(0.7151400296985402-1.0731671264814417j),(0.13930660750780627+0j),[]
0.5994842503189411,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.5994842503189411,0,1,[0.22520735 1.        ],[1.],"[1.0, 0.22520734818701735, 0.0, 0.0]",,,,,,,
0.5994842503189411,0,2,[0.12036521 0.22520735 1.        ],[1.],"[1.0, 0.22520734818701735, 0.1203652078392606, 0.0]",,,,,,,
0.5994842503189411,0,3,[0.05225432 0.12036521 0.22520735 1.        ],[1.],"[1.0, 0.22520734818701735, 0.1203652078392606, 0.0522543197559047]",,,,,,,
0.5994842503189411,1,0,[1.],[-0.22520735  1.        ],"[1.0, 0.22520734818701735, 0.05071834967742846, 0.011422145035275532]",(4.4403524487557+0j),(-4.4403524487557+0j),[1],,,0j,[]
0.5994842503189411,1,1,[-0.3092566  1.       ],[-0.53446395  1.        ],"[1.0, 0.22520734818701738, 0.12036520783926061, 0.0643308638675387]",(1.871033600405245+0j),(-0.7883983927506517+0j),[1],,,(0.5786294844839273+0j),[0.57862948]
0.5994842503189411,1,2,[ 0.02259562 -0.20892408  1.        ],[-0.43413143  1.        ],"[1.0, 0.22520734818701735, 0.1203652078392606, 0.0522543197559047]",(2.303449904266707+0j),(-1.4710833662450915+0j),[1],,,(0.24146679486180178+0j),[-0.05204788  0.36135648]
0.5994842503189411,2,0,[1.],[-0.06964686 -0.22520735  1.        ],"[1.0, 0.22520734818701735, 0.12036520783926061, 0.042792113507642615]",(2.5029439132127873+0j),(-1.7426104806207035+0j),[1],(-5.736504681506503+0j),(1.7426104806207035+0j),(0.21149600735873908+0j),[]
0.5994842503189411,2,1,[-0.13585977  1.        ],[-0.03905024 -0.36106712  1.        ],"[1.0, 0.22520734818701735, 0.12036520783926061, 0.05225431975590472]",(2.231172080895938+0j),(-1.3017819631383227+0j),[1],(-11.477392507430359+0j),(4.780884121563449+0j),(0.34875162098551676+0j),[]
0.5994842503189411,3,0,[1.],[-0.00946221 -0.06964686 -0.22520735  1.        ],"[1.0, 0.22520734818701735, 0.12036520783926061, 0.052254319755904714]",(2.29779215845221+0j),(-1.43853345298013-0j),[1],(-4.829161354284137+4.761590240510028j),(0.719266726490065-1.0765690166576916j),(0.13955206517709492+0j),[]
0.6579332246575682,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.6579332246575682,0,1,[0.22300034 1.        ],[1.],"[1.0, 0.2230003417960368, 0.0, 0.0]",,,,,,,
0.6579332246575682,0,2,[0.11831232 0.22300034 1.        ],[1.],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.0]",,,,,,,
0.6579332246575682,0,3,[0.05101365 0.11831232 0.22300034 1.        ],[1.],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.0510136459145498]",,,,,,,
0.6579332246575682,1,0,[1.],[-0.22300034  1.        ],"[1.0, 0.2230003417960368, 0.04972915244114924, 0.011089617991603498]",(4.484298059572625+0j),(-4.484298059572625+0j),[1],,,0j,[]
0.6579332246575682,1,1,[-0.30754738  1.        ],[-0.53054772  1.        ],"[1.0, 0.22300034179603678, 0.11831232281551944, 0.06277033307333009]",(1.8848445917485195+0j),(-0.7922397413927088+0j),[1],,,(0.5796790118076688+0j),[0.57967901]
0.6579332246575682,1,2,[ 0.02215953 -0.20817745  1.        ],[-0.43117779  1.        ],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.0510136459145498]",(2.319228917958501+0j),(-1.4759132560573747+0j),[1],,,(0.24442680862294167+0j),[-0.05139302  0.36361898]
0.6579332246575682,2,0,[1.],[-0.06858317 -0.22300034  1.        ],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.04167775886148426]",(2.524409036003061+0j),(-1.7566533056325224+0j),[1],(-5.77594057907347+0j),(1.7566533056325224+0j),(0.2116360619848813+0j),[]
0.6579332246575682,2,1,[-0.13612504  1.        ],[-0.03822724 -0.35912539  1.        ],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.0510136459145498]",(2.2470670244551014+0j),(-1.3073778289763174+0j),[1],(-11.64155622699672+0j),(4.868321454594938+0j),(0.3505258488515798+0j),[]
0.6579332246575682,3,0,[1.],[-0.00933589 -0.06858317 -0.22300034  1.        ],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.0510136459145498]",(2.3155427677879024+0j),(-1.4476292192930558-0j),[1],(-4.830864791330271+4.7876143931172965j),(0.7238146096465279-1.0804283246400097j),(0.13981637888816553+0j),[]
0.7220809018385468,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.7220809018385468,0,1,[0.22061764 1.        ],[1.],"[1.0, 0.2206176434952952, 0.0, 0.0]",,,,,,,
0.7220809018385468,0,2,[0.11611123 0.22061764 1.        ],[1.],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.0]",,,,,,,
0.7220809018385468,0,3,[0.04969248 0.11611123 0.22061764 1.        ],[1.],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]",,,,,,,
0.7220809018385468,1,0,[1.],[-0.22061764  1.        ],"[1.0, 0.2206176434952952, 0.04867214462141717, 0.010737933850239264]",(4.53272904268568+0j),(-4.53272904268568+0j),[1],,,0j,[]
0.7220809018385468,1,1,[-0.30568309  1.        ],[-0.52630074  1.        ],"[1.0, 0.22061764349529522, 0.11611122857384745, 0.061109425281372635]",(1.900054337595619+0j),(-0.7964752474321407+0j),[1],,,(0.5808144895266404+0j),[0.58081449]
0.7220809018385468,1,2,[ 0.02169282 -0.20735544  1.        ],[-0.42797308  1.        ],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]",(2.336595541325284+0j),(-1.481238021401011+0j),[1],,,(0.24763419366462577+0j),[-0.05068734  0.36607   ]
0.7220809018385468,2,0,[1.],[-0.06743908 -0.22061764  1.        ],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.04049443741237236]",(2.5480553081234985+0j),(-1.7721237573071895+0j),[1],(-5.8194171144450815+0j),(1.7721237573071895+0j),(0.21178722412367354+0j),[]
0.7220809018385468,2,1,[-0.13639039  1.        ],[-0.03734896 -0.35700804  1.        ],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.04969248058566047]",(2.264559553852275+0j),(-1.313532135385551+0j),[1],(-11.823274629423759+0j),(4.965318014938588+0j),(0.352454319829589+0j),[]
0.7220809018385468,3,0,[1.],[-0.00919804 -0.06743908 -0.22061764  1.        ],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]",(2.3350946878148005+0j),(-1.4576568005182762-0j),[1],(-4.833494691723687+4.816216865631488j),(0.7288284002591381-1.084808196011049j),(0.14010050941947058+0j),[]
0.7924828983539177,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.7924828983539177,0,1,[0.21804916 1.        ],[1.],"[1.0, 0.21804915938795305, 0.0, 0.0]",,,,,,,
0.7924828983539177,0,2,[0.1137563  0.21804916 1.        ],[1.],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.0]",,,,,,,
0.7924828983539177,0,3,[0.04828951 0.1137563  0.21804916 1.        ],[1.],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]",,,,,,,
0.7924828983539177,1,0,[1.],[-0.21804916  1.        ],"[1.0, 0.21804915938795305, 0.04754543590979295, 0.01036724233286415]",(4.58612178467884+0j),(-4.58612178467884+0j),[1],,,0j,[]
0.7924828983539177,1,1,[-0.30365108  1.        ],[-0.52170024  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.05934668775177965]",(1.9168095557532094+0j),(-0.8011472537212861+0j),[1],,,(0.582041287661217+0j),[0.58204129]
0.7924828983539177,1,2,[ 0.0211945  -0.20645053  1.        ],[-0.42449969  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]",(2.355714320148784+0j),(-1.4871107631677396+0j),[1],,,(0.2511054096183367+0j),[-0.04992818  0.36872194]
0.7924828983539177,2,0,[1.],[-0.06621086 -0.21804916  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.03924168805574714]",(2.57411269216249+0j),(-1.7891724964938829+0j),[1],(-5.86736627466248+0j),(1.7891724964938829+0j),(0.21195012195437962+0j),[]
0.7924828983539177,2,1,[-0.13665168  1.        ],[-0.03641408 -0.35470084  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]",(2.2838149194418844+0j),(-1.320302084590388+0j),[1],(-12.02457575880544+0j),(5.073017510580298+0j),(0.35454843417804316+0j),[]
0.7924828983539177,3,0,[1.],[-0.00904783 -0.06621086 -0.21804916  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]",(2.356637383092556+0j),(-1.468715736286684-0j),[1],(-4.837256607239027+4.847668389874115j),(0.7343578681433419-1.0897801230430881j),(0.14040537620570523+0j),[]
0.8697490026177834,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.8697490026177834,0,1,[0.21528495 1.        ],[1.],"[1.0, 0.215284952772138, 0.0, 0.0]",,,,,,,
0.8697490026177834,0,2,[0.11124266 0.21528495 1.        ],[1.],"[1.0, 0.215284952772138, 0.11124266338330333, 0.0]",,,,,,,
0.8697490026177834,0,3,[0.04680418 0.11124266 0.21528495 1.        ],[1.],"[1.0, 0.215284952772138, 0.11124266338330333, 0.04680418008726158]",,,,,,,
0.8697490026177834,1,0,[1.],[-0.21528495  1.        ],"[1.0, 0.215284952772138, 0.046347610890101684, 0.00997794322157697]",(4.645006476873562+0j),(-4.645006476873562+0j),[1],,,0j,[]
0.8697490026177834,1,1,[-0.30143794  1.        ],[-0.51672289  1.        ],"[1.0, 0.215284952772138, 0.11124266338330333, 0.05748163072831577]",(1.9352732685870826+0j),(-0.8063029928493418+0j),[1],,,(0.5833647857710488+0j),[0.58336479]
