sigma,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
0.3764935806792469,0,1,[0.23395537 1.        ],[1.],"[1.0, 0.2339553705323113, 0.0, 0.0]","[1, 0.2339553705323113, 0.12863430881644958, 0.05733268640284743]","[0.0, 0.0, 0.12863430881644958, 0.05733268640284743]",0.12863430881644958,1.0,,,,,,,
0.3764935806792469,0,2,[0.12863431 0.23395537 1.        ],[1.],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.0]","[1, 0.2339553705323113, 0.12863430881644958, 0.05733268640284743]","[0.0, 0.0, 0.0, 0.05733268640284743]",0.05733268640284743,1.0,,,,,,,
0.3764935806792469,1,0,[1.],[-0.23395537  1.        ],"[1.0, 0.2339553705323113, 0.054735115400911076, 0.01280557420474897]","[1, 0.2339553705323113, 0.12863430881644958, 0.05733268640284743]","[0.0, 0.0, 0.0738991934155385, 0.04452711219809846]",0.0738991934155385,0.5744905390752826,4.274319489758801,-4.274319489758801,[1],,,0.0,[]
0.3764935806792469,1,1,[-0.31586876  1.        ],[-0.54982413  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.07072624734810462]","[1, 0.2339553705323113, 0.12863430881644958, 0.05733268640284743]","[0.0, 0.0, 0.0, -0.01339356094525719]",-0.01339356094525719,0.23361125713083625,1.8187633819072804,-0.7739010261849828,[1],,,0.5744905390752826,[0.57449054]
0.3764935806792469,2,0,[1.],[-0.07389919 -0.23395537  1.        ],"[1.0, 0.2339553705323113, 0.12863430881644958, 0.04738380055989147]","[1, 0.2339553705323113, 0.12863430881644958, 0.05733268640284743]","[0.0, 0.0, 0.0, 0.00994888584295596]",0.00994888584295596,0.1735290367008138,2.421765531015284,-1.6895076576740862,[1],-5.587637304699873,1.6895076576740862,0.2109405273187549,[]
0.41320124001153385,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]","[0.0, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]",0.2324785498977976,1.0,,,,,,,
0.41320124001153385,0,1,[0.23247855 1.        ],[1.],"[1.0, 0.2324785498977976, 0.0, 0.0]","[1, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]","[0.0, 0.0, 0.12722365563609786, 0.05645732941825574]",0.12722365563609786,1.0,,,,,,,
0.41320124001153385,0,2,[0.12722366 0.23247855 1.        ],[1.],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.0]","[1, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]","[0.0, 0.0, 0.0, 0.05645732941825574]",0.05645732941825574,1.0,,,,,,,
0.41320124001153385,1,0,[1.],[-0.23247855  1.        ],"[1.0, 0.2324785498977976, 0.054046276162582764, 0.012564599909653145]","[1, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]","[0.0, 0.0, 0.0731773794735151, 0.043892729508602596]",0.0731773794735151,0.5751868951386434,4.301472116200057,-4.301472116200057,[1],,,0.0,[]
0.41320124001153385,1,1,[-0.31477046  1.        ],[-0.54724901  1.        ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.06962301924426169]","[1, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]","[0.0, 0.0, 0.0, -0.013165689826005945]",-0.013165689826005945,0.23319717672916987,1.8273217251574967,-0.7762702156447666,[1],,,0.5751868951386434,[0.5751869]
0.41320124001153385,2,0,[1.],[-0.07317738 -0.23247855  1.        ],"[1.0, 0.2324785498977976, 0.12722365563609786, 0.04658894204030045]","[1, 0.2324785498977976, 0.12722365563609786, 0.05645732941825574]","[0.0, 0.0, 0.0, 0.009868387377955291]",0.009868387377955291,0.17479373324315092,2.4350502384059642,-1.698197263482264,[1],-5.61196845507889,1.698197263482264,0.2110343380781734,[]
0.4534878508128584,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]","[0.0, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]",0.23087470064933505,1.0,,,,,,,
0.4534878508128584,0,1,[0.2308747 1.       ],[1.],"[1.0, 0.23087470064933505, 0.0, 0.0]","[1, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]","[0.0, 0.0, 0.125698392253973, 0.055514989240764125]",0.125698392253973,1.0,,,,,,,
0.4534878508128584,0,2,[0.12569839 0.2308747  1.        ],[1.],"[1.0, 0.23087470064933505, 0.125698392253973, 0.0]","[1, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]","[0.0, 0.0, 0.0, 0.055514989240764125]",0.055514989240764125,1.0,,,,,,,
0.4534878508128584,1,0,[1.],[-0.2308747  1.       ],"[1.0, 0.23087470064933505, 0.05330312739992007, 0.012306343582129916]","[1, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]","[0.0, 0.0, 0.07239526485405293, 0.04320864565863421]",0.07239526485405293,0.575944238871239,4.331353748104492,-4.331353748104492,[1],,,0.0,[]
0.4534878508128584,1,1,[-0.3135695  1.       ],[-0.5444442  1.       ],"[1.0, 0.23087470064933502, 0.12569839225397297, 0.06843576091618492]","[1, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]","[0.0, 2.7755575615628914e-17, 2.7755575615628914e-17, -0.012920771675420793]",-0.012920771675420793,0.23274383823411054,1.836735510370362,-0.7788782748423269,[1],,,0.5759442388712391,[0.57594424]
0.4534878508128584,2,0,[1.],[-0.07239526 -0.2308747   1.        ],"[1.0, 0.23087470064933505, 0.125698392253973, 0.045734813785347515]","[1, 0.23087470064933505, 0.125698392253973, 0.055514989240764125]","[0.0, 0.0, 0.0, 0.00978017545541661]",0.00978017545541661,0.17617179772837135,2.4496659868281108,-1.7077577765466025,[1],-5.638751642012505,1.7077577765466025,0.21113620177787368,[]
0.4977023564332112,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]","[0.0, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]",0.2291346197108353,1.0,,,,,,,
0.4977023564332112,0,1,[0.22913462 1.        ],[1.],"[1.0, 0.2291346197108353, 0.0, 0.0]","[1, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]","[0.0, 0.0, 0.12405152330145927, 0.05450238306072712]",0.12405152330145927,1.0,,,,,,,
0.4977023564332112,0,2,[0.12405152 0.22913462 1.        ],[1.],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.0]","[1, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]","[0.0, 0.0, 0.0, 0.05450238306072712]",0.05450238306072712,1.0,,,,,,,
0.4977023564332112,1,0,[1.],[-0.22913462  1.        ],"[1.0, 0.2291346197108353, 0.05250267395002911, 0.0120301802293419]","[1, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]","[0.0, 0.0, 0.07154884935143016, 0.04247220283138522]",0.07154884935143016,0.5767671967845034,4.364246665396902,-4.364246665396902,[1],,,0.0,[]
0.4977023564332112,1,1,[-0.31225683  1.        ],[-0.54139145  1.        ],"[1.0, 0.22913461971083526, 0.12405152330145927, 0.06716043369104556]","[1, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]","[0.0, 2.7755575615628914e-17, 0.0, -0.01265805063031844]",-0.01265805063031844,0.23224765449640447,1.847092350119814,-0.7817500731391084,[1],,,0.5767671967845034,[0.5767672]
0.4977023564332112,2,0,[1.],[-0.07154885 -0.22913462  1.        ],"[1.0, 0.2291346197108353, 0.12405152330145927, 0.04481881700311749]","[1, 0.2291346197108353, 0.12405152330145927, 0.05450238306072712]","[0.0, 0.0, 0.0, 0.00968356605760963]",0.00968356605760963,0.1776723422684124,2.4657496772744465,-1.718278825080323,[1],-5.6682417059775645,1.718278825080323,0.21124669846814445,[]
0.5462277217684343,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]","[0.0, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]",0.22724877187146764,1.0,,,,,,,
0.5462277217684343,0,1,[0.22724877 1.        ],[1.],"[1.0, 0.22724877187146764, 0.0, 0.0]","[1, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]","[0.0, 0.0, 0.1222760774827576, 0.0534164265423035]",0.1222760774827576,1.0,,,,,,,
0.5462277217684343,0,2,[0.12227608 0.22724877 1.        ],[1.],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.0]","[1, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]","[0.0, 0.0, 0.0, 0.0534164265423035]",0.0534164265423035,1.0,,,,,,,
0.5462277217684343,1,0,[1.],[-0.22724877  1.        ],"[1.0, 0.22724877187146764, 0.05164200431709034, 0.011735582058039809]","[1, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]","[0.0, 0.0, 0.07063407316566725, 0.041680844484263686]",0.07063407316566725,0.5776606072077141,4.4004638254573365,-4.4004638254573365,[1],,,0.0,[]
0.5462277217684343,1,1,[-0.31082268  1.        ],[-0.53807146  1.        ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.06579326700619488]","[1, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]","[0.0, 0.0, 0.0, -0.012376840463891384]",-0.012376840463891384,0.23170476321716246,1.858489220048071,-0.7849132087061111,[1],,,0.5776606072077142,[0.57766061]
0.5462277217684343,2,0,[1.],[-0.07063407 -0.22724877  1.        ],"[1.0, 0.22724877187146764, 0.1222760774827576, 0.04383859481639435]","[1, 0.22724877187146764, 0.1222760774827576, 0.0534164265423035]","[0.0, 0.0, 0.0, 0.009577831725909147]",0.009577831725909147,0.1793049881074302,2.483452945806146,-1.729859692419246,[1],-5.700721350227219,1.729859692419246,0.21136642865214386,[]
0.5994842503189411,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]","[0.0, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]",0.22520734818701735,1.0,,,,,,,
0.5994842503189411,0,1,[0.22520735 1.        ],[1.],"[1.0, 0.22520734818701735, 0.0, 0.0]","[1, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]","[0.0, 0.0, 0.1203652078392606, 0.05225431975590471]",0.1203652078392606,1.0,,,,,,,
0.5994842503189411,0,2,[0.12036521 0.22520735 1.        ],[1.],"[1.0, 0.22520734818701735, 0.1203652078392606, 0.0]","[1, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]","[0.0, 0.0, 0.0, 0.05225431975590471]",0.05225431975590471,1.0,,,,,,,
0.5994842503189411,1,0,[1.],[-0.22520735  1.        ],"[1.0, 0.22520734818701735, 0.05071834967742846, 0.011422145035275532]","[1, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]","[0.0, 0.0, 0.06964685816183214, 0.04083217472062917]",0.06964685816183214,0.5786294844839274,4.4403524487557,-4.4403524487557,[1],,,0.0,[]
0.5994842503189411,1,1,[-0.3092566  1.       ],[-0.53446395  1.        ],"[1.0, 0.22520734818701738, 0.12036520783926061, 0.0643308638675387]","[1, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]","[0.0, -2.7755575615628914e-17, -1.3877787807814457e-17, -0.012076544111633988]",-0.012076544111633988,0.23111092380586096,1.871033600405245,-0.7883983927506517,[1],,,0.5786294844839273,[0.57862948]
0.5994842503189411,2,0,[1.],[-0.06964686 -0.22520735  1.        ],"[1.0, 0.22520734818701735, 0.12036520783926061, 0.042792113507642615]","[1, 0.22520734818701735, 0.1203652078392606, 0.05225431975590471]","[0.0, 0.0, -1.3877787807814457e-17, 0.009462206248262092]",0.009462206248262092,0.18107988569103645,2.5029439132127873,-1.7426104806207035,[1],-5.736504681506503,1.7426104806207035,0.21149600735873908,[]
0.6579332246575682,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]","[0.0, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]",0.2230003417960368,1.0,,,,,,,
0.6579332246575682,0,1,[0.22300034 1.        ],[1.],"[1.0, 0.2230003417960368, 0.0, 0.0]","[1, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]","[0.0, 0.0, 0.11831232281551946, 0.05101364591454981]",0.11831232281551946,1.0,,,,,,,
0.6579332246575682,0,2,[0.11831232 0.22300034 1.        ],[1.],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.0]","[1, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]","[0.0, 0.0, 0.0, 0.05101364591454981]",0.05101364591454981,1.0,,,,,,,
0.6579332246575682,1,0,[1.],[-0.22300034  1.        ],"[1.0, 0.2230003417960368, 0.04972915244114924, 0.011089617991603498]","[1, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]","[0.0, 0.0, 0.06858317037437021, 0.03992402792294631]",0.06858317037437021,0.5796790118076687,4.484298059572625,-4.484298059572625,[1],,,0.0,[]
0.6579332246575682,1,1,[-0.30754738  1.        ],[-0.53054772  1.        ],"[1.0, 0.22300034179603678, 0.11831232281551944, 0.06277033307333009]","[1, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]","[0.0, 2.7755575615628914e-17, 1.3877787807814457e-17, -0.011756687158780282]",-0.011756687158780282,0.23046161371161888,1.8848445917485195,-0.7922397413927088,[1],,,0.5796790118076688,[0.57967901]
0.6579332246575682,2,0,[1.],[-0.06858317 -0.22300034  1.        ],"[1.0, 0.2230003417960368, 0.11831232281551946, 0.04167775886148426]","[1, 0.2230003417960368, 0.11831232281551946, 0.05101364591454981]","[0.0, 0.0, 0.0, 0.009335887053065546]",0.009335887053065546,0.1830076420866602,2.524409036003061,-1.7566533056325224,[1],-5.77594057907347,1.7566533056325224,0.2116360619848813,[]
0.7220809018385468,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]","[0.0, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]",0.2206176434952952,1.0,,,,,,,
0.7220809018385468,0,1,[0.22061764 1.        ],[1.],"[1.0, 0.2206176434952952, 0.0, 0.0]","[1, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]","[0.0, 0.0, 0.11611122857384745, 0.04969248058566045]",0.11611122857384745,1.0,,,,,,,
0.7220809018385468,0,2,[0.11611123 0.22061764 1.        ],[1.],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.0]","[1, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]","[0.0, 0.0, 0.0, 0.04969248058566045]",0.04969248058566045,1.0,,,,,,,
0.7220809018385468,1,0,[1.],[-0.22061764  1.        ],"[1.0, 0.2206176434952952, 0.04867214462141717, 0.010737933850239264]","[1, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]","[0.0, 0.0, 0.06743908395243028, 0.03895454673542118]",0.06743908395243028,0.5808144895266405,4.53272904268568,-4.53272904268568,[1],,,0.0,[]
0.7220809018385468,1,1,[-0.30568309  1.        ],[-0.52630074  1.        ],"[1.0, 0.22061764349529522, 0.11611122857384745, 0.061109425281372635]","[1, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]","[0.0, -2.7755575615628914e-17, 0.0, -0.011416944695712188]",-0.011416944695712188,0.2297519576635248,1.900054337595619,-0.7964752474321407,[1],,,0.5808144895266404,[0.58081449]
0.7220809018385468,2,0,[1.],[-0.06743908 -0.22061764  1.        ],"[1.0, 0.2206176434952952, 0.11611122857384745, 0.04049443741237236]","[1, 0.2206176434952952, 0.11611122857384745, 0.04969248058566045]","[0.0, 0.0, 0.0, 0.009198043173288088]",0.009198043173288088,0.18509929600782155,2.5480553081234985,-1.7721237573071895,[1],-5.8194171144450815,1.7721237573071895,0.21178722412367354,[]
0.7924828983539177,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]","[0.0, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]",0.21804915938795305,1.0,,,,,,,
0.7924828983539177,0,1,[0.21804916 1.        ],[1.],"[1.0, 0.21804915938795305, 0.0, 0.0]","[1, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]","[0.0, 0.0, 0.11375629818491317, 0.04828951338111681]",0.11375629818491317,1.0,,,,,,,
0.7924828983539177,0,2,[0.1137563  0.21804916 1.        ],[1.],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.0]","[1, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]","[0.0, 0.0, 0.0, 0.04828951338111681]",0.04828951338111681,1.0,,,,,,,
0.7924828983539177,1,0,[1.],[-0.21804916  1.        ],"[1.0, 0.21804915938795305, 0.04754543590979295, 0.01036724233286415]","[1, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]","[0.0, 0.0, 0.06621086227512021, 0.03792227104825266]",0.06621086227512021,0.5820412876612169,4.58612178467884,-4.58612178467884,[1],,,0.0,[]
0.7924828983539177,1,1,[-0.30365108  1.        ],[-0.52170024  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.05934668775177965]","[1, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]","[0.0, 0.0, 0.0, -0.011057174370662837]",-0.011057174370662837,0.22897671971543718,1.9168095557532094,-0.8011472537212861,[1],,,0.582041287661217,[0.58204129]
0.7924828983539177,2,0,[1.],[-0.06621086 -0.21804916  1.        ],"[1.0, 0.21804915938795305, 0.11375629818491317, 0.03924168805574714]","[1, 0.21804915938795305, 0.11375629818491317, 0.04828951338111681]","[0.0, 0.0, 0.0, 0.009047825325369671]",0.009047825325369671,0.18736625598111212,2.57411269216249,-1.7891724964938829,[1],-5.86736627466248,1.7891724964938829,0.21195012195437962,[]
0.8697490026177834,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]","[0.0, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]",0.215284952772138,1.0,,,,,,,
0.8697490026177834,0,1,[0.21528495 1.        ],[1.],"[1.0, 0.215284952772138, 0.0, 0.0]","[1, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]","[0.0, 0.0, 0.11124266338330333, 0.046804180087261574]",0.11124266338330333,1.0,,,,,,,
0.8697490026177834,0,2,[0.11124266 0.21528495 1.        ],[1.],"[1.0, 0.215284952772138, 0.11124266338330333, 0.0]","[1, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]","[0.0, 0.0, 0.0, 0.046804180087261574]",0.046804180087261574,1.0,,,,,,,
0.8697490026177834,1,0,[1.],[-0.21528495  1.        ],"[1.0, 0.215284952772138, 0.046347610890101684, 0.00997794322157697]","[1, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]","[0.0, 0.0, 0.06489505249320164, 0.036826236865684606]",0.06489505249320164,0.5833647857710488,4.645006476873562,-4.645006476873562,[1],,,0.0,[]
0.8697490026177834,1,1,[-0.30143794  1.        ],[-0.51672289  1.        ],"[1.0, 0.215284952772138, 0.11124266338330333, 0.05748163072831577]","[1, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]","[0.0, 0.0, 0.0, -0.010677450641054194]",-0.010677450641054194,0.22813027855946172,1.9352732685870826,-0.8063029928493418,[1],,,0.5833647857710488,[0.58336479]
0.8697490026177834,2,0,[1.],[-0.06489505 -0.21528495  1.        ],"[1.0, 0.215284952772138, 0.11124266338330333, 0.037919799843865634]","[1, 0.215284952772138, 0.11124266338330333, 0.046804180087261574]","[0.0, 0.0, 0.0, 0.00888438024339594]",0.00888438024339594,0.18982023030489856,2.6028368633948475,-1.8079670589439243,[1],-5.92026931010858,1.8079670589439243,0.21212537097854298,[]
0.9545484566618342,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.21231541212359056, 0.1085664275753292, 0.0452367996623933]","[0.0, 0.21231541212359056, 0.1085664275753292, 0.0452367996623933]",0.21231541212359056,1.0,,,,,,,
0.9545484566618342,0,1,[0.21231541 1.        ],[1.],"[1.0, 0.21231541212359056, 0.0, 0.0]","[1, 0.21231541212359056, 0.1085664275753292, 0.0452367996623933]","[0.0, 0.0, 0.1085664275753292, 0.0452367996623933]",0.1085664275753292,1.0,,,,,,,
0.9545484566618342,0,2,[0.10856643 0.21231541 1.        ],[1.],"[1.0, 0.21231541212359056, 0.1085664275753292, 0.0]","[1, 0.21231541212359056, 0.1085664275753292, 0.0452367996623933]","[0.0, 0.0, 0.0, 0.0452367996623933]",0.0452367996623933,1.0,,,,,,,
0.9545484566618342,1,0,[1.],[-0.21231541  1.        ],"[1.0, 0.21231541212359056, 0.045077834225210105, 0.009570718951164379]","[1, 0.21231541212359056, 0.1085664275753292, 0.0452367996623933]","[0.0, 0.0, 0.06348859335011908, 0.035666080711228926]",0.06348859335011908,0.5847902963010116,4.709973666056291,-4.709973666056291,[1],,,0.0,[]
0.9545484566618342,1,1,[-0.2990296  1.       ],[-0.51134501  1.        ],"[1.0, 0.21231541212359056, 0.1085664275753292, 0.055514901525886784]","[1, 0.21231541212359056, 0.1085664275753292, 0.0452367996623933]","[0.0, 0.0, 0.0, -0.010278101863493483]",-0.010278101863493483,0.2272066534370241,1.95562677031327,-0.8119952118475824,[1],,,0.5847902963010116,[0.5847903]
