pole_2,poles,poly_type,remainder,res_2,residues,sigma
,,0_1,,,,74.97747747747748
,,0_2,,,,74.97747747747748
,,0_3,,,,74.97747747747748
,84.8980398130002,1_0,0.0,,-84.8980398130002,74.97747747747748
,27.634777376685406,1_1,0.6744945179234425,,-8.995271532076329,74.97747747747748
,30.9316668941712,1_2,0.5487281177962585,,-12.61410205573512,74.97747747747748
(-82.9196961226718+0j),41.94860348612341,2_0,0.22308522799217415,(27.85627308722319+0j),-27.85627308722319,74.97747747747748
(-483.0834922823449+0j),30.733271406175994,2_1,0.5639584174949052,(289.7712889321319+0j),-12.298322146382958,74.97747747747748
(-44.303716827284745+57.789116485026774j),35.10046952706751,3_0,0.15887657430735128,(9.64874875266576-13.257704748635609j),-19.297497505331524,74.97747747747748
,,0_0,,,,75.07756756756756
,,0_1,,,,75.07756756756756
,,0_2,,,,75.07756756756756
,,0_3,,,,75.07756756756756
,85.01059144679893,1_0,0.0,,-85.01059144679893,75.07756756756756
,27.67124772439135,1_1,0.6744964685758187,,-9.007088853202726,75.07756756756756
,30.972352017740725,1_2,0.5487363938104546,,-12.630506880389003,75.07756756756756
(-83.0291351425135+0j),42.00409051504723,2_0,0.2230854413771408,(27.89309233262458+0j),-27.89309233262458,75.07756756756756
(-483.74501498729643+0j),30.773712976637825,2_1,0.5639651650499555,(290.17063933747335+0j),-12.314343489484767,75.07756756756756
(-44.36176430374388+57.86510049838482j),35.146803992823244,3_0,0.15887692863634847,(9.661456109961557-13.275161303566836j),-19.322912219923115,75.07756756756756
,,0_0,,,,75.17765765765765
,,0_1,,,,75.17765765765765
,,0_2,,,,75.17765765765765
,,0_3,,,,75.17765765765765
,85.12314409268257,1_0,0.0,,-85.12314409268257,75.17765765765765
,27.707718608582958,1_1,0.6744984116374433,,-9.018906416996522,75.17765765765765
,31.01303851708364,1_2,0.5487446128661518,,-12.646912997254688,75.17765765765765
(-83.1385757643385+0j),42.05957820032879,2_0,0.22308565393092192,(27.929912048152044+0j),-27.929912048152044,75.17765765765765
(-484.40643150805687+0j),30.814155821347263,2_1,0.5639718675180205,(290.5699168198954+0j),-12.330365946779407,75.17765765765765
(-44.41981463547246+57.941086883958796j),35.193139350613905,3_0,0.15887728072840634,(9.674163801936757-13.292618399788475j),-19.348327603873514,75.17765765765765
,,0_0,,,,75.27774774774774
,,0_1,,,,75.27774774774774
,,0_2,,,,75.27774774774774
,,0_3,,,,75.27774774774774
,85.23569774672197,1_0,0.0,,-85.23569774672197,75.27774774774774
,27.744190027685498,1_1,0.6745003471417877,,-9.030724222843904,75.27774774774774
,31.05373413813661,1_2,0.5487524591303663,,-12.663329883658665,75.27774774774774
(-83.2480179834213+0j),42.115066539804985,2_0,0.22308586565718835,(27.96673223231921+0j),-27.96673223231921,75.27774774774774
(-485.0666203176928+0j),30.85460674074352,2_1,0.5639782837050205,(290.9683681634051+0j),-12.34639735746785,75.27774774774774
(-44.4778864445821+58.017087064377684j),35.23947847895665,3_0,0.1588776196925744,(9.686873288128906-13.310079012084486j),-19.373746576257812,75.27774774774774
,,0_0,,,,75.37783783783783
,,0_1,,,,75.37783783783783
,,0_2,,,,75.37783783783783
,,0_3,,,,75.37783783783783
,85.34825240500814,1_0,0.0,,-85.34825240500814,75.37783783783783
,27.780661978731906,1_1,0.6745022751385384,,-9.042542269222544,75.37783783783783
,31.094421774217945,1_2,0.5487606309107774,,-12.679736613684787,75.37783783783783
(-83.35746179092362+0j),42.17055553026509,2_0,0.22308607656138515,(28.00355288271359+0j),-28.00355288271359,75.37783783783783
(-485.7280569758119+0j),30.895050715535476,2_1,0.5639849469107062,(291.36765596414864+0j),-12.362420412222907,75.37783783783783
(-44.53593860931778+58.093075808799064j),35.28581501610981,3_0,0.1588779696134416,(9.699581344268351-13.327536570454962j),-19.3991626885367,75.37783783783783
,,0_0,,,,75.47792792792792
,,0_1,,,,75.47792792792792
,,0_2,,,,75.47792792792792
,,0_3,,,,75.47792792792792
,85.4608080636522,1_0,0.0,,-85.4608080636522,75.47792792792792
,27.817134460164255,1_1,0.6745041956607087,,-9.054360555525381,75.47792792792792
,31.135109711455907,1_2,0.5487687897144169,,-12.696143325702113,75.47792792792792
(-83.46690718217047+0j),42.22604516956868,2_0,0.22308628664713284,(28.040373997864492+0j),-28.040373997864492,75.47792792792792
(-486.38954191750986+0j),30.93549502036111,2_1,0.5639915986408469,(291.76697459952504+0j),-12.378443496913247,75.47792792792792
(-44.59399105101802+58.16906533667827j),35.33215204142914,3_0,0.15887831881843456,(9.7122895317083-13.3449942572332j),-19.424579063416605,75.47792792792792
,,0_0,,,,75.57801801801801
,,0_1,,,,75.57801801801801
,,0_2,,,,75.57801801801801
,,0_3,,,,75.57801801801801
,85.57336471878509,1_0,0.0,,-85.57336471878509,75.57801801801801
,27.853607469969305,1_1,0.6745061087465353,,-9.066179080846881,75.57801801801801
,31.175790985720383,1_2,0.5487772184854616,,-12.712541501911435,75.57801801801801
(-83.57635415114213+0j),42.281535455236025,2_0,0.22308649591862353,(28.077195575999852+0j),-28.077195575999852,75.57801801801801
(-487.0520831259107+0j),30.97593354061323,2_1,0.5639984549957747,(292.16700104444493+0j),-12.394459565532426,75.57801801801801
(-44.65202703123528+58.24504537646635j),35.378486964376286,3_0,0.1588786770666742,(9.724996537760367-13.362449397918613j),-19.449993075520734,75.57801801801801
,,0_0,,,,75.67810810810809
,,0_1,,,,75.67810810810809
,,0_2,,,,75.67810810810809
,,0_3,,,,75.67810810810809
,85.68592236655758,1_0,0.0,,-85.68592236655758,75.67810810810809
,27.890081006143575,1_1,0.6745080144340161,,-9.077997844285806,75.67810810810809
,31.216481000784402,1_2,0.5487852910020451,,-12.72894998746571,75.67810810810809
(-83.68580269184815+0j),42.33702638479965,2_0,0.2230867043800231,(28.114017615356307+0j),-28.114017615356307,75.67810810810809
(-487.71345005580736+0j),31.016379800180523,2_1,0.5640050377233599,(292.5662372561585+0j),-12.410484206346908,75.67810810810809
(-44.71008357915949+58.32103864349188j),35.42482551028331,3_0,0.1588790227633229,(9.737705265022475-13.379907908060595j),-19.47541053004495,75.67810810810809
,,0_0,,,,75.7781981981982
,,0_1,,,,75.7781981981982
,,0_2,,,,75.7781981981982
,,0_3,,,,75.7781981981982
,85.7984810031402,1_0,0.0,,-85.7984810031402,75.7781981981982
,27.926554913301697,1_1,0.674509914548725,,-9.089816745090292,75.7781981981982
,31.257171954829865,1_2,0.5487933202889627,,-12.745359309633262,75.7781981981982
(-83.79525234520281+0j),42.3925178398313,2_0,0.22308691223103733,(28.150840011899014+0j),-28.150840011899014,75.7781981981982
(-488.3747482616419+0j),31.056826930722487,2_1,0.5640115862843814,(292.96542669044044+0j),-12.426509565223064,75.7781981981982
(-44.76814202218476+58.39703348832151j),35.47116470362905,3_0,0.15887936676810233,(9.750414221105505-13.397366795138362j),-19.500828442211006,75.7781981981982
,,0_0,,,,75.8782882882883
,,0_1,,,,75.8782882882883
,,0_2,,,,75.8782882882883
,,0_3,,,,75.8782882882883
,85.91104062472289,1_0,0.0,,-85.91104062472289,75.8782882882883
,27.96302950032115,1_1,0.6745118055027477,,-9.101635984732933,75.8782882882883
,31.297863509850558,1_2,0.5488013291842604,,-12.761768914500733,75.8782882882883
(-83.90470402357184+0j),42.448010052917176,2_0,0.22308711907919826,(28.187662971161593+0j),-28.187662971161593,75.8782882882883
(-489.03607414650844+0j),31.09727467236598,2_1,0.564018117334447,(293.36463216368276+0j),-12.442535220939385,75.8782882882883
(-44.8262013873136+58.473029699793074j),35.51750456642711,3_0,0.15887970974194113,(9.763123386271683-13.414825921692872j),-19.526246772543367,75.8782882882883
,,0_0,,,,75.97837837837837
,,0_1,,,,75.97837837837837
,,0_2,,,,75.97837837837837
,,0_3,,,,75.97837837837837
,86.02360122751512,1_0,0.0,,-86.02360122751512,75.97837837837837
,27.99950460766309,1_1,0.6745136891722303,,-9.113455459753398,75.97837837837837
,31.338556465581874,1_2,0.548809280776465,,-12.778179853687671,75.97837837837837
(-84.01415725559906+0j),42.503502902498596,2_0,0.22308732512974433,(28.224486386344033+0j),-28.224486386344033,75.97837837837837
(-489.69728730132863+0j),31.13772370821459,2_1,0.5640246030921752,(293.7637603611663+0j),-12.458562024430153,75.97837837837837
(-44.884263680594486+58.549028309723354j),35.563845319024004,3_0,0.15888005047823556,(9.775832888527608-13.43228559862739j),-19.55166577705522,75.97837837837837
,,0_0,,,,76.07846846846847
,,0_1,,,,76.07846846846847
,,0_2,,,,76.07846846846847
,,0_3,,,,76.07846846846847
,86.13616280774558,1_0,0.0,,-86.13616280774558,76.07846846846847
,28.035980233364597,1_1,0.6745155655942043,,-9.125275169268743,76.07846846846847
,31.37924997090247,1_2,0.5488172095703613,,-12.794591087474695,76.07846846846847
(-84.12361203541548+0j),42.55899638615804,2_0,0.2230875303867353,(28.26131025571867+0j),-28.26131025571867,76.07846846846847
(-490.3585106404842+0j),31.17817329074917,2_1,0.5640310699181497,(294.1628938392974+0j),-12.474589115467875,76.07846846846847
(-44.94232685786973+58.62502806169543j),35.6101866435914,3_0,0.1588803901682622,(9.78854256720254-13.449745499045587j),-19.577085134405078,76.07846846846847
,,0_0,,,,76.17855855855856
,,0_1,,,,76.17855855855856
,,0_2,,,,76.17855855855856
,,0_3,,,,76.17855855855856
,86.24872536166218,1_0,0.0,,-86.24872536166218,76.17855855855856
,28.072456375472285,1_1,0.6745174348054706,,-9.137095112400242,76.17855855855856
,31.419942005539667,1_2,0.5488251970226931,,-12.811000146083673,76.17855855855856
(-84.23306835718067+0j),42.614490501489925,2_0,0.22308773485420558,(28.29813457756634+0j),-28.29813457756634,76.17855855855856
(-491.0200364928968+0j),31.218621645900665,2_1,0.564037580035966,(294.56222893783746+0j),-12.490614450787874,76.17855855855856
(-45.000386065177366+58.7010259752419j),35.65652778764067,3_0,0.15888073162238758,(9.801252041308155-13.467204847134546j),-19.602504082616306,76.17855855855856
,,0_0,,,,76.27864864864864
,,0_1,,,,76.27864864864864
,,0_2,,,,76.27864864864864
,,0_3,,,,76.27864864864864
,86.36128888553186,1_0,0.0,,-86.36128888553186,76.27864864864864
,28.108932519879396,1_1,0.6745193027730682,,-9.148914954875124,76.27864864864864
,31.46063743766226,1_2,0.5488330319730281,,-12.827413219443654,76.27864864864864
(-84.34252470216236+0j),42.66998485887159,2_0,0.2230879391848769,(28.334959008670538+0j),-28.334959008670538,76.27864864864864
(-491.68108050220366+0j),31.25907298657691,2_1,0.5640439734694741,(294.96124206054844+0j),-12.506643089610924,76.27864864864864
(-45.05845327166578+58.77702875259249j),35.702870314030164,3_0,0.1588810677695078,(9.813962155073433-13.484665524687664j),-19.627924310146867,76.27864864864864
,,0_0,,,,76.37873873873873
,,0_1,,,,76.37873873873873
,,0_2,,,,76.37873873873873
,,0_3,,,,76.37873873873873
,86.47385337564052,1_0,0.0,,-86.47385337564052,76.37873873873873
,28.145409706391238,1_1,0.6745211574633062,,-9.160735373957246,76.37873873873873
,31.50133273824933,1_2,0.5488408870203408,,-12.843825516831135,76.37873873873873
(-84.45198414186345+0j),42.72548024354453,2_0,0.22308814206243333,(28.37178424195195+0j),-28.37178424195195,76.37873873873873
(-492.3423138316557+0j),31.299524338428622,2_1,0.5640503794119622,(295.36037749581334+0j),-12.522671193121575,76.37873873873873
(-45.116519453781464+58.85303215541496j),35.74921340899113,3_0,0.15888140413679924,(9.82667239144509-13.502126151090211j),-19.653344782890183,76.37873873873873
,,0_0,,,,76.47882882882881
,,0_1,,,,76.47882882882881
,,0_2,,,,76.47882882882881
,,0_3,,,,76.47882882882881
,86.58641882829286,1_0,0.0,,-86.58641882829286,76.47882882882881
,28.181887403288272,1_1,0.6745230050549267,,-9.172556023902683,76.47882882882881
,31.542028695611535,1_2,0.5488487150258298,,-12.860238245686098,76.47882882882881
(-84.5614451055189+0j),42.780976252579784,2_0,0.22308834416275639,(28.408609922454257+0j),-28.408609922454257,76.47882882882881
(-493.0035404325826+0j),31.33997633009461,2_1,0.564056763211746,(295.75950687621963+0j),-12.538699696729923,76.47882882882881
(-45.17458678409342+58.92903685315694j),35.79555711013418,3_0,0.15888173931691488,(9.839382823309531-13.51958704193693j),-19.678765646619063,76.47882882882881
,,0_0,,,,76.57891891891893
,,0_1,,,,76.57891891891893
,,0_2,,,,76.57891891891893
,,0_3,,,,76.57891891891893
,86.69898523981236,1_0,0.0,,-86.69898523981236,76.57891891891893
,28.218365607651627,1_1,0.6745248455953818,,-9.18437690319638,76.57891891891893
,31.58272535479214,1_2,0.5488565141848736,,-12.876651462954165,76.57891891891893
(-84.67090758443793+0j),42.836472882860456,2_0,0.22308854549104515,(28.4454360478229+0j),-28.4454360478229,76.57891891891893
(-493.66475328676205+0j),31.380429000769716,2_1,0.5640631235001125,(296.1586254997911+0j),-12.554728647268382,76.57891891891893
(-45.23265537296216+59.00504291007533j),35.84190143235818,3_0,0.15888207324934342,(9.852093458741692-13.53704821449571j),-19.704186917483376,76.57891891891893
,,0_0,,,,76.67900900900902
,,0_1,,,,76.67900900900902
,,0_2,,,,76.67900900900902
,,0_3,,,,76.67900900900902
,86.81155260654087,1_0,0.0,,-86.81155260654087,76.67900900900902
,28.25484431861064,1_1,0.6745266791083545,,-9.196198011654648,76.67900900900902
,31.62342283809187,1_2,0.5488642796672238,,-12.8930653191356,76.67900900900902
(-84.78037157598034+0j),42.89197013282284,2_0,0.22308874604989876,(28.48226261707109+0j),-28.48226261707109,76.67900900900902
(-494.32593449224476+0j),31.420882457729803,2_1,0.5640694565919553,(296.55772134192233+0j),-12.57075816921158,76.67900900900902
(-45.2907255153295+59.08105050624678j),35.88824642026933,3_0,0.15888240576840235,(9.86480432066637-13.554509715646937j),-19.729608641332746,76.67900900900902
,,0_0,,,,76.7790990990991
,,0_1,,,,76.7790990990991
,,0_2,,,,76.7790990990991
,,0_3,,,,76.7790990990991
,86.92412092483893,1_0,0.0,,-86.92412092483893,76.7790990990991
,28.291323533943835,1_1,0.674528505633015,,-9.20801934821255,76.7790990990991
,31.664124550091312,1_2,0.5488718753414261,,-12.909483979898505,76.7790990990991
(-84.88983707351619+0j),42.947467999886484,2_0,0.22308894584361016,(28.5190896283134+0j),-28.5190896283134,76.7790990990991
(-494.98659019784236+0j),31.46133969009338,2_1,0.5640756585100793,(296.95646272280544+0j),-12.586791708588368,76.7790990990991
(-45.34880539450414+59.15706466047986j),35.934593338118454,3_0,0.15888273218125615,(9.877516050330595-13.571972852521665j),-19.7550321006612,76.7790990990991
,,0_0,,,,76.87918918918919
,,0_1,,,,76.87918918918919
,,0_2,,,,76.87918918918919
,,0_3,,,,76.87918918918919
,87.03669019108534,1_0,0.0,,-87.03669019108534,76.87918918918919
,28.327803251778413,1_1,0.6745303252043945,,-9.219840912030216,76.87918918918919
,31.70482329676344,1_2,0.5488795891751361,,-12.9258986475223,76.87918918918919
(-84.99930407144585+0j),43.0029664817391,2_0,0.22308914487601944,(28.555917079898915+0j),-28.555917079898915,76.87918918918919
(-495.6477627365747+0j),31.501794380945984,2_1,0.5640819492259769,(297.3555497124615+0j),-12.60282198700906,76.87918918918919
(-45.40687772378935+59.23307476333768j),35.98093950996393,3_0,0.15888306241930394,(9.890227291819565-13.589434862920701j),-19.78045458363913,76.87918918918919
,,0_0,,,,76.97927927927928
,,0_1,,,,76.97927927927928
,,0_2,,,,76.97927927927928
,,0_3,,,,76.97927927927928
,87.14926040167715,1_0,0.0,,-87.14926040167715,76.97927927927928
,28.364283470250264,1_1,0.6745321378573121,,-9.231662702271533,76.97927927927928
,31.745522762066148,1_2,0.5488872736639212,,-12.942313829281272,76.97927927927928
(-85.10877256419566+0j),43.05846557607952,2_0,0.22308934315094361,(28.592744970184558+0j),-28.592744970184558,76.97927927927928
(-496.3089178692362+0j),31.542249764732762,2_1,0.5640882160758727,(297.75462350421196+0j),-12.618852733111588,76.97927927927928
(-45.46495135789123+59.30908624597062j),36.0272863040981,3_0,0.15888339139733776,(9.902938739080954-13.606897161261415j),-19.805877478161907,76.97927927927928
,,0_0,,,,77.07936936936937
,,0_1,,,,77.07936936936937
,,0_2,,,,77.07936936936937
,,0_3,,,,77.07936936936937
,87.26183155302944,1_0,0.0,,-87.26183155302944,77.07936936936937
,28.40076418750398,1_1,0.6745339436263758,,-9.24348471810418,77.07936936936937
,31.786221153750066,1_2,0.548895000258898,,-12.958727334512014,77.07936936936937
(-85.21824254621818+0j),43.11396528061751,2_0,0.22308954067217637,(28.62957329753505+0j),-28.62957329753505,77.07936936936937
(-496.9703151030474+0j),31.582704267514657,2_1,0.5640945136472479,(298.15385839862165+0j),-12.63488213437662,77.07936936936937
(-45.523021991648065+59.385096464432344j),36.07363305286832,3_0,0.15888372158044184,(9.915650054125061-13.624359059400861j),-19.831300108250126,77.07936936936937
,,0_0,,,,77.17945945945945
,,0_1,,,,77.17945945945945
,,0_2,,,,77.17945945945945
,,0_3,,,,77.17945945945945
,87.37440364157541,1_0,0.0,,-87.37440364157541,77.17945945945945
,28.437245401692728,1_1,0.6745357425459849,,-9.25530695869953,77.17945945945945
,31.82692355487211,1_2,0.5489025664602677,,-12.975145381402855,77.17945945945945
(-85.32771401199156+0j),43.169465593073916,2_0,0.22308973744348837,(28.666402060322824+0j),-28.666402060322824,77.17945945945945
(-497.6312171847867+0j),31.62316235232237,2_1,0.5641006872598873,(298.55275923218846+0j),-12.650915335054782,77.17945945945945
(-45.58110184095048+59.46111291273752j),36.11998164474512,3_0,0.15888404598715747,(9.92836219453186-13.641822508806566j),-19.856724389063718,77.17945945945945
,,0_0,,,,77.27954954954956
,,0_1,,,,77.27954954954956
,,0_2,,,,77.27954954954956
,,0_3,,,,77.27954954954956
,87.48697666376616,1_0,0.0,,-87.48697666376616,77.27954954954956
,28.47372711097833,1_1,0.6745375346503306,,-9.267129423232726,77.27954954954956
,31.86762504880556,1_2,0.5489101682074422,,-12.991561958002386,77.27954954954956
(-85.43718695601997+0j),43.22496651118046,2_0,0.22308993346862763,(28.7032312569281+0j),-28.7032312569281,77.27954954954956
(-498.2923365888653+0j),31.663619701810852,2_1,0.5641068865962672,(298.95180453628075+0j),-12.66694736121839,77.27954954954956
(-45.639179092884675+59.53712833991341j),36.166330250500295,3_0,0.1588843713752303,(9.941074233562976-13.659285621806369j),-19.882148467125955,77.27954954954956
